Date,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility,United States,Other advanced economies,Emerging markets
15/09/2016,-0.668,-0.145,-0.202,0.188,0.139,-0.648,-0.23,-0.393,-0.045
16/09/2016,-0.661,-0.138,-0.185,0.194,0.146,-0.678,-0.244,-0.376,-0.041
19/09/2016,-0.699,-0.146,-0.218,0.191,0.177,-0.703,-0.231,-0.41,-0.058
20/09/2016,-0.698,-0.149,-0.216,0.207,0.156,-0.696,-0.24,-0.397,-0.061
21/09/2016,-0.991,-0.168,-0.284,0.235,0.182,-0.956,-0.34,-0.579,-0.072
22/09/2016,-1.217,-0.193,-0.342,0.25,0.184,-1.116,-0.424,-0.694,-0.099
23/09/2016,-1.235,-0.187,-0.306,0.24,0.174,-1.156,-0.408,-0.747,-0.08
26/09/2016,-0.89,-0.165,-0.225,0.263,0.173,-0.936,-0.279,-0.56,-0.051
27/09/2016,-0.96,-0.139,-0.26,0.267,0.154,-0.982,-0.35,-0.558,-0.052
28/09/2016,-1.004,-0.124,-0.265,0.256,0.086,-0.957,-0.421,-0.547,-0.036
29/09/2016,-0.933,-0.133,-0.265,0.246,0.104,-0.885,-0.304,-0.593,-0.036
30/09/2016,-0.795,-0.135,-0.172,0.228,0.141,-0.857,-0.322,-0.466,-0.007
03/10/2016,-0.921,-0.157,-0.189,0.21,0.118,-0.903,-0.35,-0.549,-0.022
04/10/2016,-1.085,-0.18,-0.209,0.157,0.088,-0.941,-0.371,-0.67,-0.044
05/10/2016,-1.12,-0.193,-0.202,0.131,0.087,-0.943,-0.424,-0.656,-0.04
06/10/2016,-1.163,-0.207,-0.211,0.119,0.079,-0.943,-0.427,-0.684,-0.052
07/10/2016,-1.078,-0.202,-0.183,0.129,0.08,-0.902,-0.388,-0.648,-0.042
10/10/2016,-1.189,-0.204,-0.208,0.112,0.069,-0.958,-0.428,-0.711,-0.05
11/10/2016,-1.065,-0.22,-0.165,0.115,0.064,-0.859,-0.344,-0.672,-0.049
12/10/2016,-1.038,-0.213,-0.142,0.094,0.046,-0.823,-0.329,-0.664,-0.045
13/10/2016,-0.926,-0.209,-0.109,0.109,0.082,-0.799,-0.271,-0.623,-0.032
14/10/2016,-1.112,-0.217,-0.144,0.086,0.088,-0.925,-0.324,-0.737,-0.051
17/10/2016,-1.048,-0.203,-0.12,0.097,0.071,-0.893,-0.314,-0.7,-0.034
18/10/2016,-1.268,-0.213,-0.183,0.107,0.052,-1.031,-0.391,-0.827,-0.05
19/10/2016,-1.381,-0.229,-0.201,0.114,0.056,-1.121,-0.445,-0.875,-0.061
20/10/2016,-1.506,-0.239,-0.222,0.109,0.053,-1.207,-0.47,-0.976,-0.06
21/10/2016,-1.54,-0.25,-0.217,0.117,0.052,-1.242,-0.484,-1,-0.056
24/10/2016,-1.594,-0.264,-0.24,0.098,0.061,-1.249,-0.524,-1,-0.07
25/10/2016,-1.623,-0.263,-0.235,0.097,0.04,-1.262,-0.522,-1.026,-0.075
26/10/2016,-1.569,-0.249,-0.222,0.069,0.02,-1.187,-0.482,-1.013,-0.074
27/10/2016,-1.501,-0.254,-0.204,0.026,0.039,-1.108,-0.429,-1.001,-0.071
28/10/2016,-1.49,-0.239,-0.2,0.032,0.051,-1.134,-0.396,-1.005,-0.089
31/10/2016,-1.34,-0.223,-0.187,0.034,0.033,-0.997,-0.337,-0.913,-0.09
01/11/2016,-1.114,-0.2,-0.148,0.037,0.022,-0.825,-0.272,-0.763,-0.079
02/11/2016,-0.888,-0.174,-0.077,0.064,-0.034,-0.667,-0.211,-0.611,-0.066
03/11/2016,-0.761,-0.173,-0.064,0.059,-0.012,-0.571,-0.097,-0.598,-0.066
04/11/2016,-0.595,-0.155,-0.02,0.066,-0.009,-0.477,-0.053,-0.485,-0.057
07/11/2016,-1.099,-0.191,-0.141,0.027,-0.022,-0.772,-0.314,-0.698,-0.087
08/11/2016,-1.314,-0.213,-0.166,-0.001,-0.061,-0.873,-0.382,-0.822,-0.11
09/11/2016,-1.314,-0.208,-0.123,-0.048,-0.049,-0.886,-0.535,-0.675,-0.104
10/11/2016,-1.391,-0.204,-0.209,-0.106,-0.059,-0.813,-0.463,-0.847,-0.081
11/11/2016,-1.255,-0.2,-0.175,-0.118,-0.08,-0.682,-0.455,-0.745,-0.055
14/11/2016,-1.139,-0.145,-0.197,-0.165,-0.095,-0.537,-0.408,-0.724,-0.007
15/11/2016,-1.308,-0.198,-0.221,-0.165,-0.078,-0.646,-0.469,-0.84,0.001
16/11/2016,-1.266,-0.211,-0.238,-0.162,-0.057,-0.598,-0.431,-0.832,-0.003
17/11/2016,-1.403,-0.213,-0.258,-0.191,-0.053,-0.688,-0.477,-0.909,-0.017
18/11/2016,-1.305,-0.188,-0.253,-0.214,-0.053,-0.597,-0.442,-0.847,-0.016
21/11/2016,-1.361,-0.19,-0.292,-0.206,-0.065,-0.608,-0.483,-0.872,-0.006
22/11/2016,-1.515,-0.197,-0.323,-0.201,-0.087,-0.707,-0.566,-0.931,-0.018
23/11/2016,-1.514,-0.217,-0.317,-0.242,-0.1,-0.638,-0.553,-0.94,-0.021
25/11/2016,-1.486,-0.214,-0.354,-0.255,-0.077,-0.586,-0.524,-0.948,-0.014
28/11/2016,-1.357,-0.206,-0.332,-0.218,-0.066,-0.535,-0.477,-0.866,-0.014
29/11/2016,-1.359,-0.202,-0.33,-0.231,-0.071,-0.525,-0.488,-0.873,0.002
30/11/2016,-1.293,-0.216,-0.32,-0.294,-0.082,-0.381,-0.418,-0.89,0.015
01/12/2016,-1.122,-0.226,-0.324,-0.327,-0.06,-0.185,-0.36,-0.793,0.031
02/12/2016,-1.03,-0.212,-0.3,-0.288,-0.033,-0.197,-0.348,-0.723,0.041
05/12/2016,-1.312,-0.227,-0.319,-0.316,-0.036,-0.414,-0.461,-0.882,0.031
06/12/2016,-1.469,-0.252,-0.357,-0.323,-0.046,-0.491,-0.508,-0.978,0.017
07/12/2016,-1.6,-0.267,-0.422,-0.306,-0.082,-0.523,-0.559,-1.052,0.011
08/12/2016,-1.722,-0.283,-0.481,-0.325,-0.081,-0.552,-0.564,-1.152,-0.006
09/12/2016,-1.767,-0.305,-0.526,-0.353,-0.071,-0.512,-0.602,-1.15,-0.015
12/12/2016,-1.711,-0.323,-0.52,-0.361,-0.068,-0.439,-0.559,-1.146,-0.006
13/12/2016,-1.866,-0.34,-0.567,-0.357,-0.085,-0.517,-0.624,-1.217,-0.025
14/12/2016,-1.821,-0.352,-0.534,-0.392,-0.076,-0.467,-0.591,-1.202,-0.028
15/12/2016,-1.712,-0.341,-0.544,-0.422,0.005,-0.41,-0.486,-1.206,-0.02
16/12/2016,-1.738,-0.34,-0.554,-0.405,0.021,-0.46,-0.488,-1.23,-0.02
19/12/2016,-1.711,-0.33,-0.55,-0.365,0.04,-0.506,-0.51,-1.196,-0.005
20/12/2016,-1.823,-0.347,-0.574,-0.386,0.041,-0.557,-0.542,-1.269,-0.012
21/12/2016,-1.847,-0.345,-0.557,-0.375,0.047,-0.617,-0.551,-1.279,-0.017
22/12/2016,-1.843,-0.348,-0.536,-0.382,0.059,-0.636,-0.543,-1.291,-0.009
23/12/2016,-1.82,-0.347,-0.536,-0.367,0.046,-0.616,-0.561,-1.251,-0.008
27/12/2016,-1.789,-0.366,-0.54,-0.368,0.039,-0.554,-0.571,-1.195,-0.023
28/12/2016,-1.743,-0.349,-0.526,-0.35,0.004,-0.522,-0.534,-1.187,-0.022
29/12/2016,-1.652,-0.354,-0.503,-0.328,0.027,-0.494,-0.497,-1.121,-0.034
30/12/2016,-1.772,-0.348,-0.497,-0.343,-0.023,-0.561,-0.519,-1.176,-0.077
03/01/2017,-1.949,-0.37,-0.524,-0.356,-0.003,-0.696,-0.634,-1.182,-0.133
04/01/2017,-2.046,-0.383,-0.479,-0.353,-0.027,-0.804,-0.736,-1.17,-0.14
05/01/2017,-1.997,-0.379,-0.483,-0.303,0.006,-0.838,-0.704,-1.142,-0.151
06/01/2017,-2.179,-0.402,-0.481,-0.352,0,-0.944,-0.754,-1.256,-0.169
09/01/2017,-2.001,-0.394,-0.455,-0.322,0.029,-0.859,-0.668,-1.195,-0.138
10/01/2017,-1.988,-0.386,-0.451,-0.319,0.028,-0.86,-0.678,-1.167,-0.143
11/01/2017,-1.949,-0.379,-0.463,-0.323,0.036,-0.82,-0.662,-1.153,-0.134
12/01/2017,-1.914,-0.377,-0.437,-0.311,0.037,-0.826,-0.658,-1.107,-0.149
13/01/2017,-2.122,-0.391,-0.466,-0.319,0.022,-0.968,-0.708,-1.252,-0.162
17/01/2017,-1.942,-0.383,-0.397,-0.274,0.038,-0.926,-0.674,-1.113,-0.155
18/01/2017,-2.014,-0.399,-0.412,-0.333,0.04,-0.91,-0.668,-1.178,-0.168
19/01/2017,-1.945,-0.406,-0.4,-0.347,0.068,-0.86,-0.602,-1.184,-0.159
20/01/2017,-1.997,-0.407,-0.408,-0.353,0.086,-0.915,-0.64,-1.203,-0.154
23/01/2017,-1.871,-0.391,-0.381,-0.298,0.075,-0.876,-0.62,-1.098,-0.153
24/01/2017,-2.041,-0.417,-0.398,-0.34,0.063,-0.949,-0.72,-1.149,-0.172
25/01/2017,-2.206,-0.437,-0.461,-0.358,0.037,-0.987,-0.782,-1.243,-0.181
26/01/2017,-2.255,-0.435,-0.487,-0.38,0.04,-0.993,-0.779,-1.296,-0.18
27/01/2017,-2.254,-0.436,-0.476,-0.377,0.029,-0.994,-0.774,-1.303,-0.177
30/01/2017,-2.03,-0.428,-0.426,-0.353,0.045,-0.868,-0.699,-1.16,-0.171
31/01/2017,-1.946,-0.405,-0.379,-0.332,0.018,-0.848,-0.713,-1.071,-0.162
01/02/2017,-2.05,-0.419,-0.411,-0.349,0.041,-0.912,-0.723,-1.156,-0.171
02/02/2017,-2.03,-0.424,-0.385,-0.329,0.052,-0.944,-0.735,-1.114,-0.181
03/02/2017,-2.162,-0.44,-0.416,-0.319,0.043,-1.03,-0.8,-1.169,-0.193
06/02/2017,-2.027,-0.424,-0.393,-0.278,0.056,-0.988,-0.739,-1.103,-0.185
07/02/2017,-1.982,-0.417,-0.386,-0.279,0.058,-0.958,-0.73,-1.077,-0.175
08/02/2017,-2.012,-0.404,-0.4,-0.245,0.032,-0.995,-0.727,-1.1,-0.185
09/02/2017,-2.172,-0.422,-0.42,-0.282,0.026,-1.074,-0.778,-1.188,-0.206
10/02/2017,-2.236,-0.433,-0.465,-0.283,0.013,-1.068,-0.787,-1.232,-0.217
13/02/2017,-2.374,-0.448,-0.5,-0.3,-0.004,-1.122,-0.812,-1.333,-0.229
14/02/2017,-2.448,-0.469,-0.483,-0.318,0.017,-1.195,-0.865,-1.352,-0.231
15/02/2017,-2.499,-0.48,-0.521,-0.321,0.013,-1.19,-0.857,-1.402,-0.24
16/02/2017,-2.41,-0.461,-0.504,-0.296,0.061,-1.21,-0.82,-1.356,-0.234
17/02/2017,-2.399,-0.452,-0.49,-0.27,0.049,-1.236,-0.813,-1.355,-0.231
21/02/2017,-2.425,-0.457,-0.531,-0.281,0.072,-1.228,-0.806,-1.375,-0.244
22/02/2017,-2.418,-0.462,-0.529,-0.268,0.031,-1.19,-0.806,-1.362,-0.25
23/02/2017,-2.367,-0.46,-0.523,-0.236,0.033,-1.181,-0.808,-1.315,-0.244
24/02/2017,-2.298,-0.441,-0.495,-0.204,0.043,-1.201,-0.789,-1.281,-0.228
27/02/2017,-2.309,-0.466,-0.472,-0.227,0.031,-1.175,-0.826,-1.242,-0.241
28/02/2017,-2.373,-0.455,-0.455,-0.237,-0.051,-1.175,-0.888,-1.249,-0.236
01/03/2017,-2.578,-0.495,-0.538,-0.274,-0.047,-1.224,-0.95,-1.377,-0.251
02/03/2017,-2.658,-0.508,-0.531,-0.298,-0.079,-1.242,-0.988,-1.421,-0.249
03/03/2017,-2.758,-0.493,-0.514,-0.306,-0.118,-1.327,-1.089,-1.429,-0.24
06/03/2017,-2.822,-0.489,-0.491,-0.307,-0.129,-1.406,-1.108,-1.467,-0.247
07/03/2017,-2.868,-0.48,-0.475,-0.308,-0.156,-1.449,-1.11,-1.507,-0.251
08/03/2017,-2.75,-0.468,-0.461,-0.333,-0.138,-1.35,-1.056,-1.468,-0.226
09/03/2017,-2.71,-0.454,-0.452,-0.367,-0.142,-1.295,-1.025,-1.48,-0.205
10/03/2017,-2.788,-0.456,-0.486,-0.375,-0.169,-1.302,-1.068,-1.515,-0.205
13/03/2017,-2.825,-0.453,-0.504,-0.382,-0.151,-1.335,-1.094,-1.508,-0.223
14/03/2017,-2.764,-0.427,-0.486,-0.367,-0.167,-1.317,-1.048,-1.498,-0.218
15/03/2017,-2.724,-0.406,-0.514,-0.317,-0.124,-1.363,-1.053,-1.465,-0.206
16/03/2017,-3.058,-0.454,-0.536,-0.333,-0.122,-1.613,-1.146,-1.672,-0.24
17/03/2017,-3.014,-0.451,-0.532,-0.312,-0.112,-1.607,-1.117,-1.656,-0.241
20/03/2017,-2.749,-0.443,-0.36,-0.299,-0.1,-1.547,-1.082,-1.426,-0.241
21/03/2017,-2.762,-0.44,-0.475,-0.282,-0.103,-1.462,-1.002,-1.523,-0.237
22/03/2017,-2.535,-0.407,-0.431,-0.259,-0.112,-1.326,-0.965,-1.345,-0.225
23/03/2017,-2.511,-0.42,-0.445,-0.263,-0.079,-1.304,-0.954,-1.323,-0.234
24/03/2017,-2.601,-0.422,-0.451,-0.262,-0.117,-1.349,-0.981,-1.386,-0.234
27/03/2017,-2.538,-0.421,-0.416,-0.243,-0.159,-1.299,-1.018,-1.286,-0.234
28/03/2017,-2.726,-0.443,-0.461,-0.252,-0.171,-1.399,-1.106,-1.377,-0.243
29/03/2017,-2.762,-0.451,-0.468,-0.229,-0.164,-1.45,-1.114,-1.418,-0.23
30/03/2017,-2.776,-0.468,-0.468,-0.25,-0.157,-1.433,-1.11,-1.428,-0.238
31/03/2017,-2.497,-0.441,-0.307,-0.231,-0.135,-1.383,-1.016,-1.311,-0.17
03/04/2017,-2.499,-0.434,-0.303,-0.194,-0.141,-1.427,-1.007,-1.319,-0.173
04/04/2017,-2.452,-0.437,-0.28,-0.194,-0.146,-1.395,-1.035,-1.246,-0.171
05/04/2017,-2.423,-0.436,-0.283,-0.189,-0.168,-1.347,-1.02,-1.227,-0.176
06/04/2017,-2.34,-0.434,-0.264,-0.193,-0.176,-1.273,-1.02,-1.15,-0.17
07/04/2017,-2.387,-0.452,-0.268,-0.193,-0.179,-1.295,-1.04,-1.142,-0.205
10/04/2017,-2.311,-0.442,-0.276,-0.184,-0.194,-1.215,-0.997,-1.114,-0.2
11/04/2017,-2.135,-0.424,-0.262,-0.144,-0.176,-1.129,-0.932,-1.012,-0.191
12/04/2017,-1.99,-0.418,-0.244,-0.117,-0.175,-1.036,-0.855,-0.944,-0.191
13/04/2017,-1.878,-0.401,-0.207,-0.118,-0.149,-1.003,-0.807,-0.882,-0.189
17/04/2017,-1.953,-0.411,-0.22,-0.12,-0.147,-1.055,-0.88,-0.882,-0.191
18/04/2017,-1.882,-0.389,-0.189,-0.093,-0.16,-1.051,-0.876,-0.834,-0.172
19/04/2017,-1.934,-0.409,-0.181,-0.12,-0.166,-1.058,-0.863,-0.913,-0.158
20/04/2017,-1.974,-0.417,-0.205,-0.139,-0.162,-1.051,-0.899,-0.906,-0.169
21/04/2017,-1.919,-0.422,-0.215,-0.137,-0.123,-1.022,-0.834,-0.916,-0.169
24/04/2017,-2.758,-0.467,-0.307,-0.181,-0.164,-1.639,-1.137,-1.434,-0.187
25/04/2017,-2.917,-0.49,-0.349,-0.231,-0.189,-1.658,-1.191,-1.521,-0.205
26/04/2017,-2.917,-0.491,-0.366,-0.214,-0.196,-1.65,-1.188,-1.529,-0.2
27/04/2017,-2.965,-0.497,-0.356,-0.204,-0.196,-1.712,-1.232,-1.539,-0.194
28/04/2017,-2.925,-0.496,-0.341,-0.208,-0.183,-1.697,-1.203,-1.52,-0.202
01/05/2017,-3.001,-0.504,-0.354,-0.225,-0.207,-1.711,-1.24,-1.551,-0.21
02/05/2017,-3.013,-0.509,-0.383,-0.221,-0.214,-1.686,-1.241,-1.566,-0.206
03/05/2017,-3.109,-0.524,-0.374,-0.244,-0.253,-1.714,-1.288,-1.606,-0.215
04/05/2017,-3.113,-0.531,-0.381,-0.267,-0.249,-1.685,-1.291,-1.627,-0.195
05/05/2017,-3.145,-0.53,-0.401,-0.276,-0.255,-1.683,-1.313,-1.645,-0.187
08/05/2017,-3.427,-0.545,-0.436,-0.29,-0.28,-1.876,-1.406,-1.821,-0.2
09/05/2017,-3.464,-0.558,-0.438,-0.303,-0.296,-1.869,-1.418,-1.841,-0.205
10/05/2017,-3.498,-0.567,-0.448,-0.31,-0.323,-1.85,-1.425,-1.869,-0.204
11/05/2017,-3.47,-0.568,-0.442,-0.297,-0.311,-1.852,-1.389,-1.875,-0.206
12/05/2017,-3.458,-0.55,-0.438,-0.269,-0.315,-1.886,-1.376,-1.887,-0.195
15/05/2017,-3.546,-0.572,-0.454,-0.286,-0.341,-1.893,-1.41,-1.936,-0.2
16/05/2017,-3.556,-0.574,-0.457,-0.279,-0.353,-1.893,-1.415,-1.938,-0.203
17/05/2017,-2.998,-0.535,-0.374,-0.204,-0.348,-1.537,-1.112,-1.711,-0.175
18/05/2017,-2.85,-0.509,-0.332,-0.21,-0.368,-1.431,-1.176,-1.524,-0.15
19/05/2017,-3.1,-0.528,-0.364,-0.215,-0.35,-1.643,-1.29,-1.648,-0.162
22/05/2017,-3.246,-0.539,-0.391,-0.225,-0.339,-1.752,-1.36,-1.712,-0.174
23/05/2017,-3.34,-0.556,-0.39,-0.24,-0.355,-1.799,-1.394,-1.761,-0.185
24/05/2017,-3.406,-0.549,-0.404,-0.225,-0.364,-1.864,-1.429,-1.797,-0.18
25/05/2017,-3.419,-0.55,-0.423,-0.223,-0.368,-1.855,-1.446,-1.801,-0.172
26/05/2017,-3.398,-0.551,-0.409,-0.199,-0.364,-1.875,-1.44,-1.785,-0.173
30/05/2017,-3.302,-0.544,-0.39,-0.176,-0.378,-1.814,-1.409,-1.732,-0.161
31/05/2017,-3.267,-0.532,-0.375,-0.176,-0.389,-1.795,-1.402,-1.718,-0.147
01/06/2017,-3.371,-0.539,-0.413,-0.185,-0.384,-1.85,-1.439,-1.773,-0.159
02/06/2017,-3.382,-0.541,-0.451,-0.15,-0.402,-1.838,-1.454,-1.775,-0.153
05/06/2017,-3.461,-0.554,-0.445,-0.156,-0.404,-1.902,-1.476,-1.806,-0.179
06/06/2017,-3.335,-0.544,-0.406,-0.12,-0.404,-1.861,-1.444,-1.719,-0.172
07/06/2017,-3.315,-0.548,-0.406,-0.137,-0.422,-1.802,-1.445,-1.707,-0.163
08/06/2017,-3.398,-0.554,-0.398,-0.141,-0.417,-1.888,-1.468,-1.766,-0.164
09/06/2017,-3.519,-0.558,-0.408,-0.15,-0.414,-1.989,-1.476,-1.869,-0.174
12/06/2017,-3.471,-0.565,-0.369,-0.143,-0.428,-1.966,-1.481,-1.824,-0.166
13/06/2017,-3.578,-0.569,-0.381,-0.148,-0.424,-2.056,-1.532,-1.882,-0.164
14/06/2017,-3.495,-0.564,-0.374,-0.115,-0.438,-2.004,-1.495,-1.84,-0.16
15/06/2017,-3.476,-0.578,-0.348,-0.154,-0.433,-1.963,-1.471,-1.851,-0.154
16/06/2017,-3.533,-0.57,-0.361,-0.15,-0.406,-2.046,-1.47,-1.915,-0.148
19/06/2017,-3.657,-0.589,-0.415,-0.167,-0.403,-2.083,-1.515,-1.977,-0.165
20/06/2017,-3.539,-0.572,-0.388,-0.152,-0.389,-2.038,-1.465,-1.921,-0.153
21/06/2017,-3.452,-0.565,-0.371,-0.151,-0.383,-1.982,-1.436,-1.87,-0.146
22/06/2017,-3.425,-0.554,-0.366,-0.141,-0.367,-1.997,-1.411,-1.872,-0.142
23/06/2017,-3.476,-0.557,-0.368,-0.138,-0.365,-2.048,-1.43,-1.902,-0.144
26/06/2017,-3.567,-0.582,-0.38,-0.146,-0.349,-2.11,-1.446,-1.953,-0.168
27/06/2017,-3.512,-0.595,-0.347,-0.201,-0.386,-1.983,-1.439,-1.902,-0.171
28/06/2017,-3.466,-0.587,-0.352,-0.206,-0.366,-1.955,-1.474,-1.83,-0.162
29/06/2017,-3.334,-0.608,-0.312,-0.233,-0.383,-1.798,-1.408,-1.757,-0.169
30/06/2017,-3.266,-0.598,-0.26,-0.247,-0.373,-1.788,-1.379,-1.722,-0.165
03/07/2017,-3.412,-0.613,-0.29,-0.275,-0.383,-1.851,-1.397,-1.847,-0.168
05/07/2017,-3.349,-0.608,-0.284,-0.26,-0.381,-1.816,-1.376,-1.826,-0.147
06/07/2017,-3.223,-0.619,-0.234,-0.292,-0.373,-1.705,-1.299,-1.781,-0.143
07/07/2017,-3.315,-0.601,-0.239,-0.31,-0.377,-1.788,-1.369,-1.801,-0.145
10/07/2017,-3.426,-0.601,-0.262,-0.3,-0.378,-1.885,-1.38,-1.892,-0.154
11/07/2017,-3.476,-0.611,-0.258,-0.298,-0.394,-1.915,-1.386,-1.934,-0.156
12/07/2017,-3.549,-0.609,-0.315,-0.28,-0.389,-1.956,-1.416,-1.959,-0.174
13/07/2017,-3.644,-0.623,-0.329,-0.292,-0.39,-2.01,-1.46,-2.002,-0.182
14/07/2017,-3.756,-0.634,-0.347,-0.276,-0.398,-2.101,-1.512,-2.054,-0.19
17/07/2017,-3.744,-0.641,-0.345,-0.266,-0.394,-2.098,-1.503,-2.048,-0.193
18/07/2017,-3.605,-0.64,-0.314,-0.24,-0.408,-2.003,-1.483,-1.934,-0.188
19/07/2017,-3.693,-0.651,-0.348,-0.234,-0.424,-2.036,-1.527,-1.971,-0.195
20/07/2017,-3.739,-0.655,-0.344,-0.23,-0.422,-2.088,-1.546,-1.995,-0.198
21/07/2017,-3.655,-0.651,-0.32,-0.206,-0.428,-2.05,-1.546,-1.911,-0.198
24/07/2017,-3.628,-0.656,-0.303,-0.206,-0.442,-2.021,-1.555,-1.874,-0.199
25/07/2017,-3.694,-0.678,-0.319,-0.248,-0.432,-2.017,-1.555,-1.942,-0.197
26/07/2017,-3.715,-0.672,-0.341,-0.224,-0.419,-2.059,-1.538,-1.989,-0.188
27/07/2017,-3.682,-0.682,-0.343,-0.223,-0.408,-2.026,-1.508,-1.971,-0.203
28/07/2017,-3.528,-0.674,-0.303,-0.212,-0.406,-1.933,-1.48,-1.858,-0.19
31/07/2017,-3.512,-0.677,-0.302,-0.209,-0.396,-1.928,-1.468,-1.841,-0.203
01/08/2017,-3.523,-0.676,-0.323,-0.187,-0.402,-1.935,-1.47,-1.855,-0.198
02/08/2017,-3.563,-0.686,-0.324,-0.197,-0.401,-1.955,-1.47,-1.881,-0.212
03/08/2017,-3.488,-0.679,-0.305,-0.166,-0.397,-1.941,-1.438,-1.848,-0.202
04/08/2017,-3.611,-0.684,-0.322,-0.182,-0.391,-2.032,-1.471,-1.92,-0.22
07/08/2017,-3.649,-0.683,-0.335,-0.179,-0.383,-2.069,-1.479,-1.943,-0.227
08/08/2017,-3.622,-0.688,-0.329,-0.172,-0.376,-2.057,-1.44,-1.937,-0.245
09/08/2017,-3.309,-0.648,-0.285,-0.148,-0.378,-1.85,-1.377,-1.709,-0.223
10/08/2017,-2.871,-0.618,-0.216,-0.117,-0.38,-1.54,-1.124,-1.548,-0.199
11/08/2017,-2.778,-0.585,-0.186,-0.109,-0.367,-1.531,-1.11,-1.488,-0.18
14/08/2017,-3.07,-0.626,-0.226,-0.126,-0.377,-1.715,-1.278,-1.597,-0.195
15/08/2017,-3.216,-0.631,-0.238,-0.157,-0.372,-1.818,-1.303,-1.712,-0.201
16/08/2017,-3.261,-0.637,-0.256,-0.139,-0.37,-1.859,-1.298,-1.763,-0.2
17/08/2017,-3.02,-0.628,-0.205,-0.112,-0.344,-1.731,-1.102,-1.723,-0.195
18/08/2017,-2.898,-0.618,-0.165,-0.107,-0.358,-1.65,-1.133,-1.577,-0.188
21/08/2017,-2.862,-0.614,-0.157,-0.098,-0.348,-1.645,-1.156,-1.519,-0.187
22/08/2017,-3.102,-0.626,-0.201,-0.111,-0.354,-1.81,-1.264,-1.631,-0.207
23/08/2017,-3.044,-0.601,-0.19,-0.087,-0.367,-1.799,-1.215,-1.63,-0.199
24/08/2017,-3.11,-0.614,-0.186,-0.1,-0.368,-1.842,-1.241,-1.648,-0.221
25/08/2017,-3.189,-0.616,-0.195,-0.094,-0.367,-1.917,-1.294,-1.674,-0.221
28/08/2017,-3.19,-0.614,-0.185,-0.088,-0.384,-1.919,-1.319,-1.652,-0.219
29/08/2017,-3.008,-0.604,-0.154,-0.081,-0.377,-1.792,-1.274,-1.518,-0.216
30/08/2017,-3.093,-0.614,-0.192,-0.087,-0.377,-1.823,-1.289,-1.583,-0.221
31/08/2017,-3.114,-0.597,-0.227,-0.078,-0.368,-1.844,-1.305,-1.602,-0.207
01/09/2017,-3.238,-0.61,-0.246,-0.094,-0.374,-1.914,-1.355,-1.666,-0.217
05/09/2017,-2.82,-0.586,-0.183,-0.037,-0.364,-1.65,-1.178,-1.446,-0.196
06/09/2017,-2.9,-0.6,-0.187,-0.055,-0.383,-1.675,-1.246,-1.452,-0.202
07/09/2017,-2.878,-0.586,-0.198,-0.02,-0.376,-1.698,-1.211,-1.466,-0.201
08/09/2017,-2.771,-0.585,-0.187,-0.015,-0.388,-1.596,-1.191,-1.378,-0.202
11/09/2017,-3.162,-0.607,-0.256,-0.063,-0.393,-1.843,-1.325,-1.615,-0.222
12/09/2017,-3.304,-0.621,-0.292,-0.096,-0.387,-1.908,-1.341,-1.736,-0.227
13/09/2017,-3.343,-0.63,-0.296,-0.1,-0.385,-1.932,-1.348,-1.76,-0.235
14/09/2017,-3.354,-0.633,-0.289,-0.098,-0.384,-1.95,-1.355,-1.765,-0.234
15/09/2017,-3.369,-0.64,-0.295,-0.119,-0.373,-1.942,-1.367,-1.762,-0.24
18/09/2017,-3.417,-0.659,-0.314,-0.142,-0.36,-1.942,-1.37,-1.791,-0.256
19/09/2017,-3.48,-0.662,-0.339,-0.145,-0.366,-1.968,-1.39,-1.831,-0.259
20/09/2017,-3.541,-0.676,-0.339,-0.153,-0.363,-2.01,-1.424,-1.848,-0.269
21/09/2017,-3.539,-0.669,-0.336,-0.166,-0.35,-2.018,-1.407,-1.869,-0.263
22/09/2017,-3.478,-0.669,-0.329,-0.148,-0.341,-1.991,-1.389,-1.83,-0.259
25/09/2017,-3.358,-0.656,-0.321,-0.116,-0.346,-1.919,-1.332,-1.799,-0.227
26/09/2017,-3.363,-0.675,-0.305,-0.13,-0.358,-1.895,-1.361,-1.782,-0.22
27/09/2017,-3.461,-0.679,-0.315,-0.167,-0.38,-1.92,-1.411,-1.824,-0.226
28/09/2017,-3.495,-0.691,-0.321,-0.161,-0.4,-1.922,-1.422,-1.855,-0.218
29/09/2017,-3.567,-0.71,-0.343,-0.166,-0.397,-1.951,-1.453,-1.869,-0.245
02/10/2017,-3.455,-0.708,-0.228,-0.167,-0.385,-1.967,-1.393,-1.844,-0.218
03/10/2017,-3.545,-0.713,-0.259,-0.165,-0.391,-2.017,-1.411,-1.907,-0.227
04/10/2017,-3.52,-0.709,-0.264,-0.16,-0.396,-1.991,-1.418,-1.87,-0.232
05/10/2017,-3.592,-0.715,-0.277,-0.163,-0.399,-2.038,-1.443,-1.914,-0.235
06/10/2017,-3.546,-0.715,-0.27,-0.16,-0.395,-2.006,-1.427,-1.89,-0.229
09/10/2017,-3.49,-0.719,-0.265,-0.155,-0.394,-1.957,-1.398,-1.867,-0.225
10/10/2017,-3.471,-0.716,-0.286,-0.152,-0.395,-1.922,-1.417,-1.823,-0.231
