"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2022-05-02T04:00:00.000Z","32,978","34,118","32,450","32,899","-0.2360","-0.4409","209,674"
"2022-05-09T04:00:00.000Z","32,685","32,752","31,228","32,197","-2.14","-2.34","230,700"
"2022-05-16T04:00:00.000Z","32,152","32,689","30,636","31,262","-2.90","-3.11","220,315"
"2022-05-23T04:00:00.000Z","31,396","33,214","31,366","33,213","6.24","6.04","182,124"
"2022-05-31T04:00:00.000Z","33,161","33,272","32,509","32,900","-0.9432","-1.15","151,778"
"2022-06-06T04:00:00.000Z","33,032","33,235","31,388","31,393","-4.58","-4.79","146,442"
"2022-06-13T04:00:00.000Z","31,145","31,145","29,653","29,889","-4.79","-5.00","238,158"
"2022-06-21T04:00:00.000Z","30,075","31,517","30,075","31,501","5.39","5.19","155,846"
"2022-06-27T04:00:00.000Z","31,534","31,885","30,432","31,097","-1.28","-1.49","165,229"
"2022-07-05T04:00:00.000Z","30,903","31,511","30,355","31,338","0.7746","0.5698","115,866"
"2022-07-11T04:00:00.000Z","31,278","31,368","30,144","31,288","-0.1592","-0.3640","153,401"
"2022-07-18T04:00:00.000Z","31,476","32,219","30,983","31,899","1.95","1.75","163,411"
"2022-07-25T04:00:00.000Z","31,951","32,910","31,705","32,845","2.97","2.76","180,383"
"2022-08-01T04:00:00.000Z","32,756","32,972","32,387","32,803","-0.1268","-0.3317","158,513"
"2022-08-08T04:00:00.000Z","32,877","33,767","32,703","33,761","2.92","2.71","149,135"
"2022-08-15T04:00:00.000Z","33,711","34,281","33,583","33,707","-0.1609","-0.3657","142,376"
"2022-08-22T04:00:00.000Z","33,587","33,587","32,278","32,283","-4.22","-4.43","148,368"
"2022-08-29T04:00:00.000Z","32,188","32,325","31,182","31,318","-2.99","-3.19","168,704"
"2022-09-06T04:00:00.000Z","31,344","32,228","31,048","32,152","2.66","2.46","136,082"
"2022-09-12T04:00:00.000Z","32,159","32,504","30,550","30,822","-4.13","-4.34","210,864"
